id,winner,album_name,track_name,popularity,track_genre,duration_ms
381,1,"It'll Be Alright","It'll Be Alright",51,acoustic,219363.00
382,1,Everybody,Everybody,54,acoustic,208426.00
383,1,"Kabilugan Ng Buwan","Kabilugan Ng Buwan",32,acoustic,283480.00
384,1,"Be OK","Keep Breathing",54,acoustic,205586.00
385,1,"Cover Sessions, Vol. 2","Fast Car",61,acoustic,304293.00
386,1,"Cover Sessions, Vol. 2","Just the Way You Are",55,acoustic,239573.00
387,1,"The Ladder","The Ladder",55,acoustic,227128.00
388,1,HELLO,"HELLO (Original Version)",34,acoustic,243066.00
389,1,だれそかれそ,接吻,33,acoustic,369200.00
390,1,"August: Osage County (Original Motion Picture Soundtrack)","Can't Keep It Inside",45,acoustic,77093.00
391,1,音タイム,明日天気になれ,33,acoustic,244840.00
392,1,"IT'S ONLY LOVE","IT'S ONLY LOVE",34,acoustic,275266.00
393,1,虹/ひまわり/それがすべてさ,それがすべてさ,34,acoustic,330720.00
394,1,"Is There Anybody Out There? - Track by Track Commentary","I Don't Wanna Love Somebody Else",49,acoustic,163960.00
395,1,"Burn It All!","Burn It All!",33,acoustic,193874.00
396,1,"Onward (Original Motion Picture Soundtrack)","Carried Me With You",62,acoustic,213732.00
397,1,"This Is Not for Children","O, Pennsyltucky!",33,acoustic,227053.00
398,1,"No Man's Land","I Believed You, William Blake",31,acoustic,215440.00
399,1,"Dancing with the Curse",Pepperspray,32,acoustic,136543.00
400,1,"Dancing with the Curse",Stickup,32,acoustic,223707.00
401,1,"Heaven (Acoustic)","Heaven - Acoustic",54,acoustic,188181.00
402,1,"Days Gone (Original Soundtrack)","Soldier's Eyes",50,acoustic,171760.00
403,1,"Asleep Among Endives","Asleep Among Endives",58,acoustic,306243.00
404,1,Symphony,"Symphony - Acoustic",49,acoustic,192389.00
405,1,"Cover Sessions, Vol. 3","When I Was Your Man",52,acoustic,218472.00
406,1,"Save Your Tears (Acoustic)","Save Your Tears - Acoustic",49,acoustic,177818.00
407,1,"POP VIRUS",Koi,53,acoustic,251266.00
408,1,A.M.,"July Bones",54,acoustic,239400.00
409,1,"Autumn Breeze","Autumn Breeze",50,acoustic,241413.00
410,1,"Save Your Tears","Save Your Tears",57,acoustic,216800.00
411,1,"You're Still The One (Acoustic)","You're Still The One - Acoustic",53,acoustic,161306.00
412,1,"Somebody Loved","Somebody Loved",57,acoustic,153105.00
413,1,"Cover Sessions, Vol. 4",Rise,49,acoustic,202167.00
414,1,"Bohemian Rhapsody (Acoustic)","Bohemian Rhapsody - Acoustic",52,acoustic,173426.00
415,1,"As It Was (Acoustic)","As It Was - Acoustic",51,acoustic,144644.00
416,1,"Wish List","Wish List",46,acoustic,212760.00
417,1,"Beautiful Disaster","Beautiful Disaster",41,acoustic,241758.00
418,1,"Fake a smile","Fake a smile",57,acoustic,169600.00
419,1,"Momentary Sixth Sense",Marigold,50,acoustic,306626.00
420,1,Irony,"River Flows In You",42,acoustic,214466.00
421,1,"Bullet Train (Original Motion Picture Soundtrack)","Kill Me Pretty",47,acoustic,160466.00
422,1,"No Matter Where You Are","No Matter Where You Are",55,acoustic,178826.00
423,1,"The Walking in Between","I Like You",56,acoustic,138506.00
424,1,"Losing Sleep","The Mess I Made",49,acoustic,230613.00
425,1,"Zee Avi's Nightlight","Dream a Little Dream of Me",50,acoustic,111842.00
426,1,"Here, Right Now","Here, Right Now",56,acoustic,183213.00
427,1,"Wonderful Tonight","Wonderful Tonight",52,acoustic,220507.00
428,1,"English Rain",Salvation,50,acoustic,248506.00
429,1,"Twenty Something",Wilderness,53,acoustic,269986.00
430,1,Calling,"恋人 (Original Version)",33,acoustic,272773.00
431,1,"Acoustic Duets","I Just Called To Say I Love You",54,acoustic,189646.00
432,1,Particles,"Fall on Me",50,acoustic,262820.00
433,1,"Shadows Collide With People","Song To Sing When I'm Lonely",54,acoustic,195213.00
434,1,Daylight,"A Drop In the Ocean",55,acoustic,228311.00
435,1,"Have Yourself a Merry Little Christmas","Have Yourself a Merry Little Christmas",32,acoustic,155792.00
436,1,"Message/今 このひとときが 遠い夢のように","Message (Original Version)",33,acoustic,256506.00
437,1,"Acoustic Hits, Vol. 3","Beautiful In White",50,acoustic,240000.00
438,1,"#Acoustic #2","Heaven Is a Place on Earth",56,acoustic,193333.00
439,1,"No More Doubt","Passenger Seat (Acoustic)",63,acoustic,273066.00
440,1,"Into The Wild (Music For The Motion Picture)","Guaranteed - Humming Version",48,acoustic,162309.00
441,1,Folksinger,"Hang Me, Oh Hang Me",54,acoustic,190106.00
442,1,"A Sphere in the Heart of Silence","The Afterglow",31,acoustic,319320.00
443,1,"West Coast vs. Wessex","Eat the Meek",31,acoustic,237093.00
444,1,"Front Porch","The Trouble with Wanting",60,acoustic,235586.00
445,1,"Gossip In The Grain","You Are the Best Thing",67,acoustic,231840.00
446,1,"Bacchanal 'N' Philadelphia","Boycott Me!",33,acoustic,163666.00
447,1,Crustfall,"To Risk to Live",32,acoustic,122026.00
448,1,"Unholy Hymns","The Legend of Olog-hai, Pt. 1",31,acoustic,165799.00
449,1,"Acoustic Christmas Campfire","No Christmas For Me",0,acoustic,160666.00
450,1,"Tall Cans & Loose Ends","This One's for Johnny",31,acoustic,195640.00
451,1,Graveyard,"Graveyard - Acoustic",45,acoustic,254296.00
452,1,"amuletum bouquet",bouquet,56,acoustic,256361.00
453,1,"Highlights from Aoi Works II",こころをこめて,45,acoustic,297266.00
454,1,Paradise,Paradise,42,acoustic,170125.00
455,1,Parachute,Better,46,acoustic,273026.00
456,1,"American Wedding",Laid,50,acoustic,182826.00
457,1,"Oil & Water","Same For You",45,acoustic,217373.00
458,1,"2U (Acoustic Version)","2U - Acoustic Version",56,acoustic,208102.00
459,1,"Elephants...Teeth Sinking Into Heart (Standard Version)",Duet,43,acoustic,241120.00
460,1,"I'll Say I Do","I'll Say I Do",39,acoustic,235000.00
461,1,Anyone,Anyone,53,acoustic,172766.00
462,1,"English Rain","Start of Time",45,acoustic,239855.00
463,1,"In The Mood For Love","Give Me Your Forever",32,acoustic,244800.00
464,1,"Heat Waves","Heat Waves",53,acoustic,141286.00
465,1,"There She Goes","There She Goes",54,acoustic,145514.00
466,1,Wells,Wells,51,acoustic,223386.00
467,1,"God Only Knows","God Only Knows",55,acoustic,136542.00
468,1,Afterglow,Afterglow,33,acoustic,211358.00
469,1,"Montage Of Heck: The Home Recordings (Deluxe Soundtrack)","Burn The Rain",55,acoustic,76453.00
470,1,"Just Love","Already Mine",46,acoustic,273126.00
471,1,オアシス,きみはぼくのともだち,30,acoustic,268736.00
472,1,"Never Be the Same","Never Be the Same",46,acoustic,205658.00
473,1,"You and Me for Now","All Is Well",60,acoustic,256680.00
474,1,"Dear Happy","My Mistake",51,acoustic,265386.00
475,1,Us,"Near Or Far",47,acoustic,219306.00
476,1,"Without a Light","Without a Light",60,acoustic,142200.00
477,1,"Wide Awake","Lonely With Me",51,acoustic,218813.00
478,1,"Cover Sessions, Vol. 4","Time After Time",60,acoustic,222250.00
479,1,Eastmountainsouth,"So Are You To Me",52,acoustic,117760.00
480,1,"A Face Like Mine","My Arms Were Always Around You",54,acoustic,200800.00
481,1,"Barton Hollow","Dance Me to the End of Love - Bonus",52,acoustic,185053.00
482,1,"Into The Wild (Music For The Motion Picture)",Photographs,51,acoustic,60413.00
483,1,"Bossa Best","Baby Now That I Found You",30,acoustic,244813.00
484,1,"Bossa Best","Right Here Waiting",30,acoustic,169733.00
485,1,"Moanin' In The Moonlight","Smokestack Lightnin'",62,acoustic,188400.00
486,1,"No More Doubt","Passenger Seat",64,acoustic,274480.00
487,1,"Feels Like Rain","Feels Like Rain (feat. Bonnie Raitt)",57,acoustic,275266.00
488,1,"The Best of Mance Lipscomb","Sugar Babe",31,acoustic,124400.00
489,1,"Violent Femmes","Blister In The Sun",71,acoustic,145706.00
490,1,"The Oogle Deathmachine","Little Blue Pills, Pt. 2",31,acoustic,265195.00
491,1,"Paano Ang Simbang Gabi (Kung 'Di Ka Katabi)","Paano Ang Simbang Gabi - Kung 'Di Ka Katabi",30,acoustic,235722.00
492,1,"West Coast vs. Wessex",Bob,30,acoustic,188952.00
493,1,"Have a Great Life.",Psycho,30,acoustic,241250.00
494,1,"West Coast vs. Wessex","Perfect Government",30,acoustic,146129.00
495,1,"Unholy Hymns","The Fear",30,acoustic,161205.00
496,1,"The Joy of Music","Living My Best Life",59,acoustic,215213.00
497,1,"FTHC (Deluxe)","Haven't Been Doing So Well",30,acoustic,196813.00
498,1,"Unholy Hymns","The Legend of Olog-hai, Pt. 2",30,acoustic,184217.00
499,1,"In These Silent Days","You and Me On The Rock (feat. Lucius)",63,acoustic,230098.00
500,1,"Dancing with the Curse",Glitch,30,acoustic,129472.00
501,1,"A Thousand Years (Acoustic)","A Thousand Years - Acoustic",44,acoustic,249728.00
502,1,"2 Oceans","2 Oceans",54,acoustic,213055.00
503,1,"Golden Hour","Golden Hour - Acoustic Piano",28,acoustic,168571.00
504,1,"Without Me","Without Me",47,acoustic,202219.00
505,1,"You & Me (The Wildfire)","You & Me (The Wildfire)",41,acoustic,242347.00
506,1,"Dancing With A Stranger","Dancing With A Stranger",43,acoustic,188735.00
507,1,Pero,Pero,65,acoustic,256648.00
508,1,"Good 4 U (Acoustic)","Good 4 U (Acoustic)",53,acoustic,174677.00
509,1,"Three Flights From Alto Nido","And Then You",47,acoustic,209583.00
510,1,"Here With Me (Acoustic)","Here With Me - Acoustic",55,acoustic,164478.00
511,1,"Cover Sessions, Vol. 3","I'll Be There For You (Friends Theme)",45,acoustic,138201.00
512,1,"Habang Buhay","Habang Buhay",69,acoustic,244067.00
513,1,"Dear Happy","So Far so Good",37,acoustic,198040.00
514,1,"More Than Gravity","More Than Gravity",34,acoustic,266078.00
515,1,"Fade into You","Fade into You",53,acoustic,291676.00
516,1,"東京にもあったんだ / 無敵のキミ",東京にもあったんだ,31,acoustic,382786.00
517,1,5年モノ,"あの夏も 海も 空も",31,acoustic,322906.00
518,1,"21 Guns","21 Guns",47,acoustic,243979.00
519,1,"Midnight Waves",Waves,45,acoustic,262954.00
520,1,"Running Up That Hill (A Deal With God) [Acoustic]","Running Up That Hill (A Deal With God) - Acoustic",51,acoustic,168042.00
521,1,"Montage Of Heck: The Home Recordings (Deluxe Soundtrack)","Poison's Gone",51,acoustic,131800.00
522,1,残響,"18 ~eighteen~",31,acoustic,326600.00
523,1,"Build Me Up Buttercup","Build Me Up Buttercup",48,acoustic,166320.00
524,1,#Acoustic,"Umbrella - Acoustic Version",48,acoustic,178319.00
525,1,"English Rain",Home,51,acoustic,249386.00
526,1,"The Ghost and the Wall","You're My Home",55,acoustic,200893.00
527,1,"vs.2013 ~知覚と快楽の螺旋~","vs.2013 ~知覚と快楽の螺旋~",32,acoustic,292493.00
528,1,Ysabelle,"I Like Me Better",54,acoustic,189673.00
529,1,"Waiting for My Rocket to Come","The Remedy (I Won't Worry)",60,acoustic,256440.00
530,1,"Acoustic Duets","Something Stupid",47,acoustic,147809.00
531,1,Hanap-Hanap,Hanap-Hanap,29,acoustic,246644.00
532,1,"The Will To Death","The Will To Death",51,acoustic,228426.00
533,1,"Boulevard of Broken Dreams (Acoustic)","Boulevard of Broken Dreams (Acoustic)",41,acoustic,207400.00
534,1,"The Living Room Sessions Vol. 3","Can't Help Falling In Love",48,acoustic,188354.00
535,1,Finch,Eloise,61,acoustic,168712.00
536,1,"More Real Folk Blues","Help Me",60,acoustic,188200.00
537,1,"Acoustic Love","Everytime We Touch (Acoustic)",45,acoustic,181496.00
538,1,"Gossip In The Grain","Let It Be Me",58,acoustic,280226.00
539,1,"Saktong Akustik",Beer,29,acoustic,254306.00
540,1,"Cover Sessions, Vol. 2","Someone Like You",57,acoustic,276146.00
541,1,"Bossa Best","You've Got a Friend",29,acoustic,274720.00
542,1,"This Little Light of Mine","This Little Light of Mine",49,acoustic,159820.00
543,1,"GOOD LUCK TRACK","Amazing Grace",30,acoustic,178573.00
544,1,"Rogue Taxidermy","Remnants of What People Used to Be",30,acoustic,175046.00
545,1,"Christmas Island","Linda Ronstadt",31,acoustic,180771.00
546,1,"Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs","Unsteady - Acoustic Covers Versions of Popular Songs",29,acoustic,191052.00
547,1,"Bear Creek","Heart's Content",59,acoustic,214666.00
548,1,"Unholy Hymns","The Damned",30,acoustic,167466.00
549,1,Treehouse,"Hot Knives",30,acoustic,252760.00
550,1,"Dancing with the Curse","Nickel Plated",29,acoustic,136815.00
551,1,"Peaches (Acoustic)","Peaches - Acoustic",55,acoustic,190909.00
552,1,You,You,49,acoustic,218133.00
553,1,Nightshade,Swimmers,50,acoustic,181093.00
554,1,"Kris Allen","Live Like We're Dying",55,acoustic,212506.00
555,1,"Somebody That I Used To Know","Somebody That I Used To Know",49,acoustic,172454.00
556,1,"Lost Without You","Lost Without You",32,acoustic,234046.00
557,1,HOME,"One more time, One more chance",53,acoustic,330200.00
558,1,"you broke me first","you broke me first",46,acoustic,190981.00
559,1,"Never Be the Same",Skylight,23,acoustic,240449.00
560,1,"Game of Thrones","Game of Thrones",41,acoustic,89268.00
561,1,"Let There Be Morning (Bonus Track Version)","Nothing Like You and I",49,acoustic,213453.00
562,1,CRAZYTALK,"Wanted Man",59,acoustic,235106.00
563,1,"Back To You","Back To You",43,acoustic,219976.00
564,1,何度でも花が咲くように私を生きよう,何度でも花が咲くように私を生きよう,31,acoustic,259493.00
565,1,"Cover Sessions, Vol. 4","Scared to Be Lonely",46,acoustic,222052.00
566,1,"Montage Of Heck: The Home Recordings","Sappy - Early Demo",50,acoustic,148573.00
567,1,"1000 Years","Ancient Light",41,acoustic,244900.00
568,1,#Covers,"I Don't Wanna Live Forever (Fifty Shades Darker) - Acoustic Version",48,acoustic,232500.00
569,1,"Before You Go","Before You Go",36,acoustic,195535.00
570,1,"Young Love","Ships In The Night",44,acoustic,255893.00
571,1,"We Were Here","Only You",56,acoustic,149013.00
572,1,SUPERMARKET,Waver,29,acoustic,207933.00
573,1,"Missing Peace","Missing Peace",52,acoustic,238733.00
574,1,聖域,聖域,31,acoustic,236853.00
575,1,"Midnight Waves",Firework,47,acoustic,182744.00
576,1,"Spotify Singles","Such A Simple Thing - Recorded at Sound Stage Studios Nashville",56,acoustic,307534.00
577,1,"Anime Songs #3","Sad Theme (From "One Punch Man")",37,acoustic,81000.00
578,1,"Never Be the Same","Don't Know What I Want",24,acoustic,145720.00
579,1,"Never Be the Same","Call Me",23,acoustic,208400.00
580,1,"Bossa Best",True,28,acoustic,287760.00
581,1,"I Can't Make You Love Me","I Can't Make You Love Me",51,acoustic,243680.00
582,1,"Cedar + Gold","Say Anything",51,acoustic,236379.00
583,1,"Some Mad Hope","All We Are",51,acoustic,216933.00
584,1,"Ash & Stone","Gentle Heart",50,acoustic,265173.00
585,1,Calling,"All My Loving (Original Version)",31,acoustic,245800.00
586,1,"COVER ALL HO!",アンダルシアに憧れて,30,acoustic,358040.00
587,1,"想 -new love new world-","想 -new love new world-",31,acoustic,280546.00
588,1,"Last Christmas","Last Christmas",29,acoustic,230915.00
589,1,"Chapter Of The Forest","Green Mountain State",61,acoustic,274632.00
590,1,"Ate Sandali","Di Papakawalan",28,acoustic,244528.00
591,1,Hideaway,"Can't Go Back Now",55,acoustic,137880.00
592,1,だれそかれそ,ウイスキーが、お好きでしょ,29,acoustic,152100.00
593,1,"Show Me the Blueprints.",Ditches,30,acoustic,162282.00
594,1,"Sounds Like This","Outside Villanova",29,acoustic,255680.00
595,1,"This City Isn't Big Enough",Timeline,30,acoustic,216894.00
596,1,"In Love With Bacharach","I'll Never Fall in Love Again",29,acoustic,239000.00
597,1,"Bridge City Sinners","Stray Cat Strut",29,acoustic,128731.00
598,1,"Show Me the Blueprints.","Goodbye Lulu Pt.2",30,acoustic,381910.00
599,1,Crustfall,"Days n Daze of Our Lives",29,acoustic,196161.00
600,1,"Dancing with the Curse","8 Track",28,acoustic,156533.00
601,1,"Ghost - Acoustic","Ghost - Acoustic",42,acoustic,155050.00
602,1,4am,4am,49,acoustic,125677.00
603,1,"10,000 Hours (Acoustic)","10,000 Hours - Acoustic",53,acoustic,169058.00
604,1,"Simply Acoustic","Yellow - Acoustic",50,acoustic,196724.00
605,1,"No Air","No Air",52,acoustic,199114.00
606,1,"Self Help","Self Help",36,acoustic,156923.00
607,1,"Blackbird Song","Blackbird Song",49,acoustic,254615.00
608,1,"Easy On Me - Acoustic","Easy On Me - Acoustic",40,acoustic,222186.00
609,1,"Chasing Cars (Acoustic)","Chasing Cars - Acoustic",51,acoustic,236298.00
610,1,"Can't Take My Eyes Off of You","Can't Take My Eyes Off of You",41,acoustic,203024.00
611,1,"Acoustic Sessions","Fortune - Acoustic",55,acoustic,228013.00
612,1,"Lot To Learn","Lot To Learn",52,acoustic,226470.00
613,1,Apologize,Apologize,51,acoustic,181596.00
614,1,Episode,"First & Last",49,acoustic,192631.00
615,1,"Ice Pickin'","Cold, Cold Feeling",54,acoustic,318840.00
616,1,You,"Sweet Love",46,acoustic,267862.00
617,1,Shotgun,Shotgun,45,acoustic,174884.00
618,1,HEY!,HEY!,30,acoustic,347200.00
619,1,"Have It All","Have It All",53,acoustic,226098.00
620,1,"Let There Be Morning (Bonus Track Version)","Trouble Sleeping",48,acoustic,282133.00
621,1,Indiana,"Beautiful Disaster",52,acoustic,251640.00
622,1,"Kaleidoscope Heart","Breathe Again",51,acoustic,298280.00
623,1,Trouble,Trouble,59,acoustic,241546.00
624,1,"Cover Sessions, Vol. 6",Memories,53,acoustic,197170.00
625,1,Remain,"Sink Or Swim",47,acoustic,178093.00
626,1,"Tama Na","Tama Na",28,acoustic,230545.00
627,1,"Guitar Covers, Vol. 2","He's A Pirate (From "Pirates of the Caribbean")",30,acoustic,163813.00
628,1,"陽水II センチメンタル (Remastered 2018)","能古島の片想い - Remastered 2018",29,acoustic,212080.00
629,1,"Zee Avi","Bitter Heart",48,acoustic,156773.00
630,1,"I Want to Know What Love Is (Acoustic)","I Want to Know What Love Is - Acoustic",52,acoustic,171486.00
631,1,日々のあわ,ハンキーパンキー,28,acoustic,312133.00
632,1,"Ordinary Days","Ordinary Days",51,acoustic,248386.00
633,1,"I Dream of You: CALM","Moon River",53,acoustic,291386.00
634,1,"The Walking in Between","Forever Like That",52,acoustic,254026.00
635,1,Neighbor,Neighbor,42,acoustic,236000.00
636,1,"PEACE OUT",一等賞,29,acoustic,133840.00
637,1,音タイム,音タイム,29,acoustic,229533.00
638,1,"By The Way, I Forgive You","The Joke",60,acoustic,279373.00
639,1,"Into The Wild (Music For The Motion Picture)",Toulumne,51,acoustic,60306.00
640,1,"Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs","Just The Two Of Us - Acoustic",28,acoustic,124742.00
641,1,"One Week Record","Arrythmic Palpitations",27,acoustic,169000.00
642,1,"The Blueprint Sessions","The Boat",28,acoustic,196213.00
643,1,"Born Under A Bad Sign (Mono)","Born Under A Bad Sign - Mono Mix",58,acoustic,169997.00
